"person_id","GALLERY","Book Date","Admission Type","Offense","Hispanic / Latino","RACE","GENDER","Release Date","DEGREE","GRADE"
"35fb971953f9be14fc27e9d5703a6970","659474",2018-07-17,"WARRANT WITH HOLD","Theft","Not Hispanic or Latino","Black","M","2018-07-24","F","6"
"3adfecf17318fd466c538fe0758c4d1c","659503",2018-10-15,"WARRANT ONLY","OPERAT.VEH.WHILE INTOX./MA","Not Hispanic or Latino","White","M","2018-10-16","O","FD"
"f2d9560f98661b8a538d9ff334dc1719","659520",2018-08-14,"WARRANT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","M","2018-08-18","F","6"
"f2d9560f98661b8a538d9ff334dc1719","659520",2018-09-08,"WARRANT ONLY","Possession of Methamphetamine",NA,"White","M","2018-10-23","F","6"
"77c92a60e12318187ae05bb2ccfabebe","659524",2018-04-30,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","White","M","2018-07-21","F","6"
"411170a2bbd2f04d32ec47ae717139d0","659547",2018-07-03,"WARRANT ONLY","Battery Against a Public Safety Official","Not Hispanic or Latino","White","M","2018-07-04","F","6"
"bbe2864e86a773d3a5e11ac385f6403a","659574",2018-09-15,"OUTRIGHT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2018-09-18","F","6"
"d18837f636c38997b2f9802ad96f2e72","659600",2018-07-11,"OUTRIGHT WITH WARRANTS","Theft","Not Hispanic or Latino","Black","M","2018-07-12","M","A"
"d18837f636c38997b2f9802ad96f2e72","659600",2018-07-24,"OUTRIGHT ONLY","Robbery","Not Hispanic or Latino","Black","M","2018-07-31","F","5"
"d18837f636c38997b2f9802ad96f2e72","659600",2018-12-10,"REMAND","Obstruction of Justice","Not Hispanic or Latino","Black","M","2018-12-19","F","6"
"dd2d46aab2bc17f997eb0217fdaf93d2","659612",2018-05-27,"WARRANT WITH HOLD","Unlawful Possession of Syringe","Not Hispanic or Latino","White","F","2018-09-29","F","6"
"313254deeec75fe5499d1600ca37508a","659634",2018-06-27,"OUTRIGHT ONLY","Dealing in Marijuana","Not Hispanic or Latino","Black","M","2018-07-04","F","5"
"313254deeec75fe5499d1600ca37508a","659634",2018-08-28,"WARRANT ONLY","Dealing in Marijuana","Not Hispanic or Latino","Black","M","2018-08-29","F","6"
"313254deeec75fe5499d1600ca37508a","659634",2018-10-06,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2018-10-07","F","6"
"b07e58481cd9398640779cb67be10d4e","659661",2018-07-09,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","F","2018-07-10","M","B"
"b07e58481cd9398640779cb67be10d4e","659661",2018-07-27,"OUTRIGHT ONLY","Invasion of Privacy","Not Hispanic or Latino","Black","F","2018-08-04","M","A"
"e60dea8e4d56a3dac7af2b5d63d884b7","659673",2018-05-29,"OUTRIGHT ONLY","Domestic Battery","Hispanic or Latino","White","M","2018-07-20","F","D"
"f56de67ec2ae6d67a6afa5b96e08b651","659711",2018-08-23,"WARRANT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","White","M","2018-08-25","F","6"
"f56de67ec2ae6d67a6afa5b96e08b651","659711",2018-08-27,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","White","M","2018-08-28","F","6"
"f56de67ec2ae6d67a6afa5b96e08b651","659711",2018-09-11,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2018-09-11","M","A"
"b09291884c2513ddbe054dd418ebe3a6","659712",2018-11-02,"WARRANT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","F","2018-11-07","M","A"
"b09291884c2513ddbe054dd418ebe3a6","659712",2018-11-13,"WARRANT WITH HOLD","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","White","F","2018-12-07","M","A"
"5808173e3113c64aef12ca7bd173ebec","659753",2018-10-19,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","White","F","2018-10-19","F","6"
"aec28877e2ae4aa57452682e314b8574","659761",2018-08-12,"OUTRIGHT ONLY","Battery Against a Public Safety Official","Not Hispanic or Latino","White","M","2018-08-14","F","6"
"a55b74d8c0436fb1b1a3c633a7268d0d","659769",2018-08-16,"OUTRIGHT WITH WARRANTS","Operating a Vehicle as an Habitual Traffic Violator","Hispanic or Latino","White","M","2018-08-17","F","5"
"a55b74d8c0436fb1b1a3c633a7268d0d","659769",2018-10-09,"OUTRIGHT ONLY","Operating a Vehicle as an Habitual Traffic Violator","Hispanic or Latino","White","M","2018-10-10","F","5"
"bcb1708655642bacfe3a537cc36f88fc","659789",2018-10-21,"WARRANT WITH HOLD","Driving While Suspended","Not Hispanic or Latino","White","M","2018-10-23","M","A"
"ae769ce485b60290b343d30a3dbef549","659819",2018-11-16,"OUTRIGHT ONLY","Domestic Battery","Hispanic or Latino","White","M","2018-11-20","M","A"
"37cc5d1e709895029b7bdba56e8519a7","659819",2018-12-06,"OUTRIGHT ONLY","Invasion of Privacy","Hispanic or Latino","White","M","2018-12-20","M","B"
"e9e772db5efab5621ae40c5351b17b15","659880",2018-10-24,"WARRANT ONLY","Burglary","Not Hispanic or Latino","White","M","2018-11-05","F","4"
"5f65c99a2e04c3ae237d1be13da5c60a","659929",2018-09-15,"OUTRIGHT ONLY","Possession of Cocaine","Not Hispanic or Latino","Black","M","2018-12-18","F","4"
"73b65c3a98d365de81ef3a7d9a18f5a1","659934",2018-09-03,"WARRANT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2018-09-11","M","A"
"4c0ad5ce81134a6e798fceefa3554030","659955",2018-09-02,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2018-09-03","M","A"
"23715731aa4fcfcae79aeae3aff1fe84","660014",2018-09-13,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2018-09-18","F","6"
"23715731aa4fcfcae79aeae3aff1fe84","660014",2018-10-24,"WARRANT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2018-11-09","F","6"
"8407cf51b03430e252e795efcc1b53d6","660038",2018-09-01,"OUTRIGHT ONLY","Public Intoxication","Hispanic or Latino","White","M","2018-09-03","M","B"
"32ac81aa4ed0e88f3fe1942b7e132b12","660050",2018-08-18,"OUTRIGHT WITH WARRANTS","Driving While Suspended","Not Hispanic or Latino","Black","M","2018-08-20","M","A"
"a4aefc5439fb68634f9af5985f66beb9","660096",2018-12-30,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2018-12-30","F","5"
"fc6de36a4d20eb33139c8fec6ba5e796","660137",2018-10-06,"WARRANT ONLY","Burglary","Not Hispanic or Latino","Black","M","2018-10-08","F","5"
"cf674a34e9cd40686934f1306eb88252","660161",2018-07-05,"WARRANT ONLY","Invasion of Privacy","Not Hispanic or Latino","Black","M","2018-07-13","F","6"
"b8446ae1a30ff83e578ccd854208adce","660182",2018-07-23,"OUTRIGHT WITH WARRANTS","Theft","Not Hispanic or Latino","White","F","2018-08-01","F","6"
"2d2d4892d9c263c087f06bb39ce4be19","660227",2018-11-29,"REMAND","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2018-12-01","M","A"
"92301f8b8d78d824b9f3ed2ad34cce40","660246",2018-09-20,"WARRANT ONLY","Conversion","Not Hispanic or Latino","Black","M","2018-09-25","M","A"
"2a27818262ee324bcacfda4825bed9dc","660269",2018-05-12,"OUTRIGHT WITH WARRANTS","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2018-08-23","M","A"
"2a27818262ee324bcacfda4825bed9dc","660269",2018-10-18,"OUTRIGHT WITH WARRANTS","Burglary","Not Hispanic or Latino","Black","M","2018-11-02","F","5"
"1164f6b6b459d5202f8a6d81b0154f14","660337",2018-08-23,"WARRANT ONLY","Possession of a Synthetic Drug or Synthetic Drug Lookalike Substance","Not Hispanic or Latino","Black","M","2018-08-25","M","A"
"7ccc43b7a7f6d346623054b22bb59bd4","660372",2018-08-19,"OUTRIGHT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2018-08-21","M","A"
"7ccc43b7a7f6d346623054b22bb59bd4","660372",2018-09-06,"OUTRIGHT ONLY","Unlawful Possession of a Firearm by a Serious Violent Felon","Not Hispanic or Latino","Black","M","2018-09-10","F","4"
"3082ffc89cdb9bd42bf32a766a7df960","660389",2018-07-18,"OUTRIGHT WITH WARRANTS","Possession of a Synthetic Drug or Synthetic Drug Lookalike Substance","Not Hispanic or Latino","Black","M","2018-07-24","F","6"
"7bc2509bc6506e0aa0f30e8bc69109b6","660403",2018-06-22,"OUTRIGHT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","Black","M","2018-07-10","F","6"
"7bc2509bc6506e0aa0f30e8bc69109b6","660403",2018-09-20,"WARRANT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","Black","M","2018-12-26","F","6"
"5b2aa0bb0287d5880ccf98c8f4cb869e","660427",2018-09-18,"WARRANT WITH HOLD","Unlawful Possession of Syringe","Not Hispanic or Latino","White","M","2018-10-15","F","6"
"3043706267d318c823e375e19e13cc99","660519",2018-11-15,"REMAND","Unlawful Possession of a Firearm by a Serious Violent Felon","Not Hispanic or Latino","Black","M","2018-11-19","F","4"
"dc9e564ba7e678f24199be30a0d99dd3","660520",2018-05-07,"REMAND","Possession of Marijuana","Not Hispanic or Latino","Black","M","2018-09-19","F","6"
"011b2008b4f218275a4ae49e86e38630","660563",2018-04-04,"OUTRIGHT WITH WARRANTS","Carrying a Handgun Without a License",NA,"Black","M","2018-09-27","F","5"
"b66ff9c3da8a94e9079ebdfcababf65b","660576",2018-07-12,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2018-07-13","M","A"
"febcb824b6de12eebd87febc5b0bd258","660630",2018-08-24,"OUTRIGHT ONLY","Dealing in Methamphetamine","Not Hispanic or Latino","Black","M","2018-10-26","F","4"
"febcb824b6de12eebd87febc5b0bd258","660630",2018-12-11,"COURT HEARING","Criminal Confinement","Not Hispanic or Latino","Black","M","2018-12-19","F","5"
"a8368e3f786e7ce5731caf82523a51fd","660634",2018-10-01,"WARRANT ONLY","Strangulation","Not Hispanic or Latino","Black","M","2018-10-11","F","6"
"09756d010e567774f94a3c3fc5f76a4b","660636",2018-12-02,"OUTRIGHT ONLY","Operating a Vehicle With A BAC of .10 or More","Not Hispanic or Latino","White","M","2018-12-03","M","A"
"435c1626439bef32c476bb88154a1286","660712",2018-10-01,"WARRANT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2018-10-02","M","A"
"435c1626439bef32c476bb88154a1286","660712",2018-11-22,"WARRANT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2018-11-26","M","A"
"33ec61ddc90be3b0ada6e5ecc69320c3","660713",2018-07-25,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","White","F","2018-08-04","F","6"
"c679de977287a011b54b91222c9af48f","660757",2018-10-08,"WARRANT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","White","F","2018-10-12","F","6"
"ac20d7ca6b7e93dcb79f95ef9b952251","660759",2018-06-29,"WARRANT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2018-07-03","M","A"
"ac20d7ca6b7e93dcb79f95ef9b952251","660759",2018-11-10,"WARRANT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2018-11-15","M","A"
"811e2798c2eedeb7c4b7a41168a71144","660760",2018-10-01,"COURT HEARING","Possession of Cocaine","Not Hispanic or Latino","Black","M","2018-10-15","F","3"
"2704e16ee08f463540b20451ffdd378a","660767",2018-08-28,"OUTRIGHT WITH HOLD","Possession of Methamphetamine","Not Hispanic or Latino","Black","F","2018-09-11","F","5"
"1ecf0fa6dca1a770b2753128bc394686","660769",2018-09-20,"WARRANT ONLY","Auto Theft","Not Hispanic or Latino","Black","F","2018-10-02","F","6"
"57e73e004299ba651aff753549ae9bfe","660803",2018-08-20,"WARRANT ONLY","Auto Theft","Not Hispanic or Latino","White","M","2018-08-24","F","6"
"bf11aba47a945c4cb5a136c73ed15f56","660827",2018-10-18,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2018-10-19","M","B"
"d74e84dab452c6f9eeec04ab161f6d95","660903",2018-11-19,"WARRANT ONLY","Dealing in Cocaine","Not Hispanic or Latino","Black","M","2018-12-04","F","2"
"2f430c6920a20702391103ba4afbc72e","660911",2018-09-09,"WARRANT ONLY","Unlawful Possession of a Firearm by a Serious Violent Felon","Not Hispanic or Latino","Black","M","2018-09-10","F","B"
"0c98f33e1f4097aa4f249fa8b38f2ffd","661056",2018-06-30,"WARRANT ONLY","Operating a Motor Vehicle After Forfeiture of License for Life","Not Hispanic or Latino","Black","M","2018-07-18","F","5"
"9697c54271980a8928c3d3b91ae56b03","661103",2018-10-28,"OUTRIGHT ONLY","Criminal Recklessness",NA,"White","M","2018-11-01","F","6"
"42a7aac8c526084bcd8782b1de217aca","661163",2018-12-05,"WARRANT ONLY","Driving While Suspended","Not Hispanic or Latino","Black","F","2018-12-06","M","A"
"ab80b2f6e4302285f0cf8386ebab9ef1","661172",2018-09-22,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","F","2018-09-22","M","B"
"ff77e57d65818d5831a2d2fa5bd7c46a","661215",2018-11-18,"OUTRIGHT WITH WARRANTS","Theft","Not Hispanic or Latino","Black","M","2018-11-30","F","6"
"ff77e57d65818d5831a2d2fa5bd7c46a","661215",2018-12-12,"WARRANT ONLY","Theft","Not Hispanic or Latino","Black","M","2018-12-22","F","6"
"1b026fbfc133e0b28a7237d7b5f4ac08","661223",2018-06-07,"OUTRIGHT ONLY","Robbery","Not Hispanic or Latino","Black","M","2018-08-16","F","3"
"a267c39c8705bc4df90a3e5bb625d13c","661281",2018-09-18,"OUTRIGHT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","Black","M","2018-10-05","F","5"
"e67cf1763c743b08637a47fa2f67903b","661292",2018-08-19,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","F","2018-08-23","M","A"
"538536d38d0dfd7b5a227d46a0250fc4","661317",2018-09-20,"OUTRIGHT WITH WARRANTS","Possession of Methamphetamine","Not Hispanic or Latino","White","M","2018-09-25","F","6"
"538536d38d0dfd7b5a227d46a0250fc4","661317",2018-09-28,"OUTRIGHT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","M","2018-10-03","F","6"
"538536d38d0dfd7b5a227d46a0250fc4","661317",2018-10-17,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","White","M","2018-10-19","M","A"
"8179e8f1bebd0df428deb41f31af1862","661329",2018-12-07,"WARRANT ONLY","Theft","Not Hispanic or Latino","Black","F","2018-12-07","M","A"
"766330f5007ff9f38f922f5aadfcd3e5","661336",2018-12-13,"OUTRIGHT ONLY","Burglary","Not Hispanic or Latino","Black","M","2018-12-18","F","3"
"0dcc32c652cc2427b15791a35bee2250","661383",2018-11-15,"OUTRIGHT ONLY","Resisting Law Enforcement","Hispanic or Latino","White","M","2018-11-17","M","A"
"6efbcaf4cce0b768d9122f33a4b2e76a","661504",2018-11-16,"WARRANT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","F","2018-11-21","F","6"
"8b9c98bd445666aa85f1da6e8c7f9026","661507",2018-07-27,"WARRANT ONLY","Aggravated Battery","Not Hispanic or Latino","Black","F","2018-09-06","F","3"
"a958a2585a0593a179d1f523e521d7d2","661537",2018-05-20,"OUTRIGHT WITH WARRANTS","Carrying a Handgun Without a License","Not Hispanic or Latino","Black","M","2018-12-10","F","5"
"dcb29286e0d9373319285adfb75ea8f7","661543",2018-10-19,"WARRANT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","F","2018-10-26","F","6"
"251a2d24aa1910395c1cd943123ad73f","661607",2018-08-31,"REMAND","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","F","2018-09-02","M","A"
"a0de3d0a56c5a4cf36b72d1a353a4f7c","661626",2018-08-29,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2018-08-30","M","A"
"3ca945639b8d5d9e63ed3c931abf340c","661633",2018-12-30,"WARRANT ONLY","Driving While Suspended","Not Hispanic or Latino","Black","M","2018-12-30","M","A"
"683173a0ac73972f567efaa9dff1630a","661703",2018-11-24,"WARRANT ONLY","Theft","Not Hispanic or Latino","Black","F","2018-11-30","F","6"
"c5f518d4ae7038b390256589a9fe69a2","661708",2018-10-20,"WARRANT ONLY","No Charge Applicable","Not Hispanic or Latino","Black","M","2018-10-22",NA,"Q"
"60278d8b6fe099190abbea5f5c1c91db","661762",2018-07-17,"COURT HEARING","Theft","Not Hispanic or Latino","White","M","2018-07-30","M","A"
"5c040f7dc523dec02af637ddd699a348","661780",2018-07-02,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","White","M","2018-07-04","M","A"
"fbf25fca8848b1223c6d5e1851beba46","661855",2018-07-26,"WARRANT ONLY","Theft","Not Hispanic or Latino","White","F","2018-09-07","F","6"
"fbf25fca8848b1223c6d5e1851beba46","661855",2018-11-15,"WARRANT ONLY","Prostitution","Not Hispanic or Latino","White","F","2018-11-30","M","A"
"0e48cb5e984d3dbb5633e7085b8c0e13","661880",2018-07-08,"WARRANT WITH HOLD","Driving While Suspended","Not Hispanic or Latino","White","M","2018-07-10","M","A"
"f86cd73d96a821133e36372dea37ebff","661937",2018-08-29,"OUTRIGHT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","White","F","2018-08-30","F","6"
"50de3d2dd366d393fa3ead510950f88a","662006",2018-12-18,"WARRANT ONLY","Neglect of a Dependent","Not Hispanic or Latino","Black","F","2018-12-20","F","6"
"7d68862b0933403a82837c3efdc7d715","662018",2018-07-07,"OUTRIGHT ONLY","Carrying a Handgun Without a License","Not Hispanic or Latino","Black","F","2018-07-07","M","A"
"64216d9cb547e21a874114c5d452dd4e","662040",2018-06-25,"WARRANT ONLY","Carrying a Handgun Without a License","Not Hispanic or Latino","White","M","2018-08-06","F","5"
"afff33e5fcc57e9934dc5c6305864878","662043",2018-10-12,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","F","2018-10-12","M","A"
"cd69c7537a08a333484238b31d7aa516","662068",2018-07-09,"WARRANT ONLY","Dealing in Cocaine","Not Hispanic or Latino","Black","M","2018-07-17","F","2"
"828e41532819729934a3cf441abd64df","662088",2018-09-14,"REMAND","Possession of a Narcotic Drug","Not Hispanic or Latino","White","M","2018-09-26","F","6"
"7f4ab3648d6ab4167a85aa7223454646","662123",2018-12-07,"WARRANT ONLY","Strangulation","Not Hispanic or Latino","Black","M","2018-12-09","F","6"
"dc6b3f37a0d00f9dd68bd7c5f74d4ff5","662143",2018-10-12,"WARRANT ONLY","Driving While Suspended","Not Hispanic or Latino","White","M","2018-10-13","M","A"
"f19f21c4a715330ea68a5a7fa7e722d0","662180",2018-08-12,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","White","F","2018-08-17","F","6"
"e143bc783d901eaf2ef57cfc24cccda5","662218",2018-09-02,"OUTRIGHT ONLY","Battery","Not Hispanic or Latino","Black","F","2018-09-08","F","5"
"9937790e82f1a2df06fb9f2f1583920e","662221",2018-12-11,"WARRANT ONLY","Theft","Not Hispanic or Latino","White","F","2018-12-12","F","6"
"b6db18c273dbfc2698c0f157373f3275","662254",2018-10-20,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","White","M","2018-10-21","M","A"
"3dd4ef19a04f2441ce15e2dafd6a192e","662266",2018-11-11,"OUTRIGHT ONLY","Public Intoxication",NA,"Black","M","2018-11-11","M","B"
"258d5ee6f843127cff7bbcd19fa3b115","662273",2018-11-01,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","White","F","2018-11-01","M","A"
"c46a7d976611b7e7c490aa1870c5e7fd","662287",2018-08-09,"COURT HEARING","Unlawful Possession of a Firearm by a Serious Violent Felon","Not Hispanic or Latino","Black","M","2018-08-15","F","O"
"24e4e77081628b69870a7701a6c7369e","662288",2018-06-12,"OUTRIGHT ONLY","Dealing in a Narcotic Drug","Not Hispanic or Latino","Black","M","2018-07-06","F","2"
"b977c24859a2315c1fa60bb808147a61","662298",2018-07-23,"WARRANT ONLY","Auto Theft","Not Hispanic or Latino","Black","F","2018-07-30","F","6"
"ec394aa86b75aa454f5402aaced87dd6","662363",2018-10-06,"OUTRIGHT WITH WARRANTS","Operating a Vehicle While Intoxicated","Hispanic or Latino","White","M","2018-10-08","M","A"
"60e081914cdd944f58582dae98af4258","662373",2018-06-09,"OUTRIGHT WITH WARRANTS","Synthetic Identity Deception","Not Hispanic or Latino","White","M","2018-07-11","F","6"
"60e081914cdd944f58582dae98af4258","662373",2018-08-16,"WARRANT ONLY","Invasion of Privacy","Not Hispanic or Latino","White","M","2018-08-22","M","A"
"f97307188e0a692864dd538be5c3dad6","662458",2018-10-21,"WARRANT ONLY","Driving While Suspended","Not Hispanic or Latino","Black","M","2018-10-22","M","A"
"48ac1a218c8481238275d4bbe61c4beb","662490",2018-12-12,"OUTRIGHT ONLY","Possession of Methamphetamine",NA,"White","M","2018-12-17","F","6"
"6b9e7cb4e9d65abc39677db196c32e0e","662495",2018-08-18,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","White","M","2018-08-21","M","A"
"122da9e782d8588b455aab8c0846c8ef","662507",2018-08-30,"OUTRIGHT WITH HOLD","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2018-09-05","M","A"
"6f141549b9b1222de2e9a95f8f7ed4a3","662538",2018-10-09,"WARRANT ONLY","Dealing in Cocaine","Not Hispanic or Latino","Black","M","2018-10-24","F","3"
"20e5caad55d9abade15e33cf0c8388b7","662558",2018-08-21,"OUTRIGHT ONLY","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","Black","M","2018-08-22","F","6"
"4ca4de619682f968d3a8cd744a229f88","662592",2018-10-05,"OUTRIGHT ONLY","Battery","Not Hispanic or Latino","Black","M","2018-10-23","F","5"
"25c8d08d8f68e9c2ce77aa821e04f836","662606",2018-07-05,"REMAND","Unlawful Possession of Syringe","Not Hispanic or Latino","White","F","2018-07-11","F","6"
"25c8d08d8f68e9c2ce77aa821e04f836","662606",2018-07-30,"REMAND","Unlawful Possession of Syringe","Not Hispanic or Latino","White","F","2018-07-31","F","6"
"7cb5b8d525a08a75578056c6c1ec8927","662615",2018-05-29,"WARRANT WITH HOLD","Unlawful Possession of Syringe","Not Hispanic or Latino","White","M","2018-11-07","F","6"
"ea5c9ed3be3ff8b40c08e90f564a729b","662680",2018-05-23,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2018-08-03","F","6"
"ea5c9ed3be3ff8b40c08e90f564a729b","662680",2018-10-02,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2018-11-27","F","6"
"bb20e38deb038374b50e9c8da8b29a9c","662691",2018-08-16,"OUTRIGHT WITH WARRANTS","Domestic Battery","Not Hispanic or Latino","Black","M","2018-09-27","F","6"
"c4aaebbc856c53a5bc5ad8d0c92c6285","662729",2018-11-23,"OUTRIGHT ONLY","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","Black","M","2018-11-23","F","6"
"0a2293493269c5ce19bc100b4e8c67bb","662789",2018-09-14,"OUTRIGHT WITH WARRANTS","Obstruction of Justice","Hispanic or Latino","White","M","2018-09-16","F","6"
"ec91cae3e45f471cfcd3a825689d3fba","662794",2018-06-27,"REMAND","Unlawful Possession of Syringe","Not Hispanic or Latino","White","M","2018-07-03","F","6"
"ec91cae3e45f471cfcd3a825689d3fba","662794",2018-11-14,"REMAND","Possession of a Narcotic Drug","Not Hispanic or Latino","White","M","2018-11-17","F","6"
"ec91cae3e45f471cfcd3a825689d3fba","662794",2018-11-29,"REMAND","Possession of a Narcotic Drug","Not Hispanic or Latino","White","M","2018-11-30","F","6"
"adbc2156cb943f4c22d59f26fcc310fb","662833",2018-10-04,"OUTRIGHT ONLY","Dealing in Marijuana","Other","Black","M","2018-10-06","F","6"
"8910fd5080f94b704b3cf31279a2cabf","662837",2018-07-18,"WARRANT ONLY",NA,"Not Hispanic or Latino","White","M","2018-07-25",NA,NA
"fc2f59cf409551b47e92c92fc7890f94","662839",2018-12-29,"OUTRIGHT ONLY","Criminal Mischief","Not Hispanic or Latino","Black","F","2018-12-31","F","6"
"19974ac064816fa75040d36d137a98d2","662876",2018-05-05,"WARRANT ONLY","Possession of Methamphetamine","Hispanic or Latino","White","M","2018-08-17","F","5"
"3d53c0b207552cfff4fe333b927b0dbb","662879",2018-09-14,"OUTRIGHT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","White","M","2018-09-19","F","6"
"3d53c0b207552cfff4fe333b927b0dbb","662879",2018-11-20,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","White","M","2018-11-26","F","6"
"70919012343eef91e223ccf0d87f84c2","662904",2018-11-11,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2018-11-12","M","B"
"083e49ec0a9377dde0a43baf14d15682","662914",2018-11-03,"OUTRIGHT ONLY","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","Black","M","2018-11-04","F","6"
"250d87cdea81a87d1f6f945cbc239231","662932",2018-10-30,"WARRANT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2018-11-02","M","C"
"543e05349855e74440febcd35d6e93d2","662960",2018-07-25,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","F","2018-07-26","M","A"
"543e05349855e74440febcd35d6e93d2","662960",2018-12-22,"OUTRIGHT ONLY","Violation of Restricted License","Not Hispanic or Latino","White","F","2018-12-22","M","B"
"a479085b54c4b4a65b3c950a94a77bcc","662961",2018-10-25,"OUTRIGHT WITH WARRANTS","Domestic Battery","Not Hispanic or Latino","White","M","2018-10-26","M","A"
"416b7748656023b1c9ddf36cdae2262e","662997",2018-10-31,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","F","2018-11-02","M","A"
"db1f6d9f3d8745659a6edc171f0e650e","663060",2018-09-02,"WARRANT ONLY","Public Intoxication","Not Hispanic or Latino","White","M","2018-09-17","M","A"
"27cc814eb8f16aa29c2e662f6d2f05f5","663068",2018-08-16,"WARRANT ONLY","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","White","M","2018-08-21","F","6"
"efe66789a8b86186cff3b3d8db6bec40","663108",2018-06-21,"OUTRIGHT ONLY","Carrying a Handgun w-o a License","Not Hispanic or Latino","Black","M","2018-08-31","F","5"
"3c1fdd1aebe8cf274451af0d91b26a07","663114",2018-10-24,"OUTRIGHT WITH HOLD","Theft","Not Hispanic or Latino","White","F","2018-11-05","F","6"
"31fec49b118fba719ff0d65b6bf3222a","663152",2018-07-11,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2018-07-12","M","A"
"506569c3d540b5e450c37dc26201e5d1","663155",2018-06-24,"OUTRIGHT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","White","M","2018-07-20","F","6"
"506569c3d540b5e450c37dc26201e5d1","663155",2018-08-19,"WARRANT ONLY","Unlawful Possession of Syringe","Not Hispanic or Latino","White","M","2018-08-25","F","6"
